#                                           Drag Simulation                                          #
#| V0 = 10.000000 | G = 9.810000 | Sx0 = 0.000000 | Sy0 = 0.000000 | Theta = 60.000000 | M = 1.000000 | K = 0.200000 | Collision = 1 |#
######################################################################################################
# |     Sx     |     Sy     |     Vx     |     Vy     |     Ec     |     Time     | #
     3.904144   3.369348     4.217604   -0.370177   8.962608    0.849999
     3.946236   3.364673     4.209169   -0.467537   8.967847    0.859999
     3.988243   3.359026     4.200750   -0.564702   8.982595    0.869999
     4.030167   3.352409     4.192349   -0.661672   9.006800    0.879999
     4.072006   3.344825     4.183964   -0.758449   9.040401    0.889999
     4.113762   3.336274     4.175596   -0.855032   9.083342    0.899999
     4.155435   3.326760     4.167245   -0.951422   9.135567    0.909999
     4.197024   3.316284     4.158910   -1.047619   9.197021    0.919999
     4.238530   3.304847     4.150592   -1.143624   9.267646    0.929999
     4.279953   3.292453     4.142291   -1.239437   9.347389    0.939999
     4.321292   3.279103     4.134007   -1.335058   9.436194    0.949999
     4.362550   3.264798     4.125739   -1.430488   9.534007    0.959999
     4.403725   3.249540     4.117487   -1.525727   9.640771    0.969999
     4.444817   3.233333     4.109252   -1.620775   9.756433    0.979999
     4.485827   3.216176     4.101034   -1.715634   9.880939    0.989999
     4.526756   3.198073     4.092832   -1.810302   10.014233    0.999999
     4.567602   3.179025     4.084646   -1.904782   10.156262    1.009999
     4.608367   3.159035     4.076477   -1.999072   10.306976    1.019999
     4.649050   3.138103     4.068324   -2.093174   10.466318    1.029999
     4.689652   3.116232     4.060187   -2.187088   10.634235    1.039999
     4.730173   3.093424     4.052066   -2.280814   10.810677    1.049999
     4.770612   3.069680     4.043962   -2.374352   10.995588    1.059999
     4.810971   3.045003     4.035874   -2.467703   11.188919    1.069999
     4.851249   3.019395     4.027802   -2.560868   11.390617    1.079999
     4.891446   2.992856     4.019746   -2.653846   11.600630    1.089999
     4.931563   2.965390     4.011707   -2.746639   11.818908    1.099999
     4.971600   2.936997     4.003684   -2.839245   12.045398    1.109999
     5.011557   2.907681     3.995676   -2.931667   12.280049    1.119999
     5.051434   2.877442     3.987685   -3.023904   12.522812    1.129999
     5.091231   2.846282     3.979710   -3.115956   12.773635    1.139999
     5.130949   2.814204     3.971750   -3.207824   13.032468    1.149999
     5.170587   2.781209     3.963807   -3.299508   13.299260    1.159999
     5.210145   2.747299     3.955879   -3.391009   13.573962    1.169999
     5.249625   2.712476     3.947968   -3.482327   13.856525    1.179999
     5.289026   2.676741     3.940072   -3.573462   14.146899    1.189999
     5.328348   2.640097     3.932191   -3.664416   14.445035    1.199999
     5.367591   2.602545     3.924327   -3.755187   14.750885    1.209999
     5.406755   2.564087     3.916478   -3.845776   15.064399    1.219999
     5.445842   2.524725     3.908645   -3.936185   15.385530    1.229999
     5.484850   2.484461     3.900828   -4.026412   15.714228    1.239999
     5.523780   2.443296     3.893026   -4.116460   16.050447    1.249999
     5.562633   2.401233     3.885240   -4.206327   16.394138    1.259999
     5.601407   2.358273     3.877470   -4.296014   16.745255    1.269999
     5.640104   2.314418     3.869714   -4.385522   17.103748    1.279999
     5.678724   2.269669     3.861975   -4.474851   17.469572    1.289999
